510	511	9.327	3	22
579	515	161.084	3	32
507	332	12.5	3	46
508	331	12.5	3	46
560	333	12.5	3	46
565	334	12.5	3	46
569	335	12.499	3	46
336	571	11.996	3	46
402	336	12.5	3	46
573	337	12.973	3	46
409	338	12.5	1	47
338	509	12.5	1	47
512	380	321.18	1	38
464	397	269.966	3	39
459	398	141.727	3	39
458	399	38.371	1	40
555	374	84.624	3	41
407	377	58.263	3	41
435	437	37.481	3	42
437	436	675.315	3	42
436	339	32.855	3	39
562	491	120.805	3	43
572	497	743.354	3	43
497	498	704.286	3	43
498	487	290.08	3	43
487	499	640.203	3	43
499	500	811.148	3	43
570	488	45.815	3	43
488	493	655.081	3	43
500	502	565.359	3	43
504	501	949.649	3	43
502	505	426.443	3	43
568	489	30.097	3	43
566	506	732.101	3	43
489	496	304.118	3	43
457	340	26.917	1	40
496	537	154.665	3	43
482	481	629.714	3	43
541	483	55.974	3	43
484	490	593.17	3	43
441	343	302.215	3	39
442	342	128.005	3	39
443	344	73.81	1	40
445	345	41.949	3	41
446	445	238.002	3	42
447	448	30.897	1	45
448	371	32.873	1	45
451	346	62.848	1	38
449	347	189.201	3	41
454	348	54.555	1	44
451	349	289.929	3	39
509	350	478.189	1	44
521	456	207.073	3	39
456	508	28.313	3	39
408	351	308.227	3	39
460	352	40.881	1	44
461	354	46.907	3	39
466	355	44.209	1	44
512	372	63.671	3	39
468	356	271.1	3	39
554	373	73.474	3	41
469	357	165.193	1	40
470	358	22.232	3	39
471	556	265.297	3	39
471	359	336.15	3	39
472	360	245.422	3	39
473	361	131.627	3	39
474	375	168.109	3	39
475	362	200.871	3	39
476	363	292.759	3	41
476	364	214.05	3	41
479	365	89.824	3	41
478	366	92.398	3	41
480	367	158.999	3	41
480	507	27.837	3	41
458	353	457.875	3	39
481	504	948.841	3	43
483	485	521.321	3	43
547	482	44.027	3	43
564	484	966.305	3	43
405	439	21.037	3	42
442	440	337.082	3	42
443	441	120.288	3	42
439	443	497.083	3	42
443	444	336.606	3	42
446	442	253.496	3	42
449	447	350.101	3	42
451	450	820.38	3	42
452	451	212.221	3	42
444	453	574.753	3	42
454	452	694.121	3	42
454	446	148.131	3	42
453	454	134.783	3	42
453	486	169.878	3	42
486	455	763.592	3	42
458	457	461.55	3	42
457	460	231.598	3	42
461	459	320.243	3	42
460	462	934.196	3	42
464	461	448.789	3	42
503	463	385.914	3	42
574	464	25.844	3	42
401	503	280.266	3	42
463	465	293.412	3	42
467	512	236.226	3	42
553	468	52.243	3	42
494	467	307.637	3	42
470	594	189.055	3	42
469	471	111.915	3	42
472	470	90.737	3	42
473	469	540.963	3	42
474	472	413.06	3	42
575	474	17.271	3	42
423	425	13.087	3	42
475	473	155.969	3	42
425	475	61.072	3	42
427	476	207.332	3	42
428	376	436.721	3	42
477	478	189.044	3	42
479	576	32.5	3	42
376	479	63.788	3	42
429	477	108.032	3	42
476	480	556.194	3	42
450	449	861.349	3	42
459	458	952.351	3	42
462	466	787.927	3	42
485	552	79.62	3	43
490	550	720.998	3	43
464	378	32.837	3	39
434	417	0	3	1
417	416	0	3	1
525	419	0	1	1
530	410	0	3	1
531	411	0	3	1
556	413	0	3	1
546	424	0	1	1
527	420	0	3	1
527	412	0	3	1
538	414	0	3	1
540	422	0	3	1
513	418	0	3	1
539	421	0	3	1
542	423	0	3	1
544	415	0	3	1
444	409	0	1	1
457	402	0	3	1
332	407	0	3	1
331	408	0	3	1
335	401	0	3	1
337	405	0	3	1
515	592	0	3	1
517	581	0	3	1
518	589	0	3	1
552	590	0	3	1
524	585	0	3	1
518	558	0	3	1
549	583	0	3	1
551	557	0	3	1
493	578	0	3	1
491	591	0	3	1
537	580	0	3	1
330	582	0	3	1
510	584	0	3	1
511	588	0	3	1
514	579	0	3	1
492	560	0	3	1
571	593	0	3	1
506	569	0	3	1
505	565	0	3	1
550	559	0	3	1
561	573	0	3	1
447	586	0	3	1
455	587	0	3	1
465	574	0	3	1
576	595	0	3	1
426	575	0	3	1
480	577	0	3	1
333	563	0	3	1
333	561	0	3	1
334	567	0	3	1
334	564	0	3	1
334	566	0	3	1
335	568	0	3	1
336	570	0	3	1
337	572	0	3	1
333	562	0	3	1
548	403	0	3	1
549	406	0	3	1
551	404	0	3	1
596	330	0	3	1
400	597	0	1	438
379	598	0	1	439
381	599	0	1	440
341	600	0	1	441
368	601	0	1	442
369	602	0	1	439
382	603	0	1	439
383	604	0	1	443
384	605	0	3	444
385	606	0	2	445
386	607	0	1	439
387	608	0	2	445
370	609	0	1	446
388	610	0	3	447
390	611	0	3	448
391	612	0	1	438
392	613	0	3	448
393	614	0	3	444
394	615	0	3	448
395	616	0	3	447
396	617	0	1	438
389	618	0	1	449
380	619	0	1	449
397	620	0	3	447
398	621	0	3	448
399	622	0	1	440
374	623	0	3	450
377	624	0	3	451
339	625	0	3	450
340	626	0	1	440
343	627	0	3	444
342	628	0	3	444
344	629	0	1	440
345	630	0	3	448
371	631	0	1	452
346	632	0	1	452
347	633	0	3	444
348	634	0	1	442
349	635	0	3	448
350	636	0	1	442
351	637	0	3	448
352	638	0	1	443
354	639	0	3	447
355	640	0	1	443
372	641	0	3	453
356	642	0	3	447
373	643	0	3	450
357	644	0	1	440
358	645	0	1	454
359	646	0	3	448
360	647	0	3	447
361	648	0	3	444
375	649	0	3	448
362	650	0	3	447
363	651	0	3	453
364	652	0	3	453
365	653	0	3	455
366	654	0	3	455
367	655	0	3	444
353	656	0	3	456
376	657	0	3	453
378	658	0	3	444
761	729	25.994	1	21
761	824	285.282	1	21
852	761	937.674	1	21
919	763	38.064	3	22
763	849	120.922	3	22
745	764	16.468	3	23
845	708	42.258	1	24
846	710	36.973	1	24
767	762	153.784	1	25
848	767	558.4	1	25
767	670	20.258	1	26
848	697	37.479	1	25
824	848	360.665	1	25
849	698	30.421	1	27
851	711	27.536	1	27
852	712	39.715	1	21
853	713	26.074	3	22
748	852	461.911	1	21
855	714	29.182	2	28
739	883	12.5	3	23
858	715	46.779	1	29
857	716	29.025	2	28
859	699	41.46	1	24
860	859	130.832	3	23
861	717	30.822	3	30
740	884	12.5	3	23
742	860	81.944	3	23
862	861	126.574	3	30
862	719	30.169	3	30
863	720	34.785	1	31
864	862	171.756	3	30
864	721	30.399	3	30
865	722	29.581	3	23
867	760	155.863	3	32
750	864	168.252	3	30
872	723	35.295	3	32
874	724	30.076	3	32
753	725	339.084	1	26
861	718	321.665	1	33
917	821	12.5	3	22
749	882	12.12	3	34
854	856	186.19	3	35
858	854	577.319	3	23
741	823	13.823	3	35
863	858	279.715	3	23
865	863	178.841	3	23
743	865	115.104	3	23
751	867	167.932	3	32
842	843	109.84	3	32
843	759	455.693	3	32
907	842	198.377	3	32
844	845	193.753	3	32
845	846	1080.54	3	32
918	876	12.5	3	32
849	851	589.858	3	22
851	853	436.671	3	22
914	855	208.867	3	22
855	857	452.186	3	22
857	868	678.426	3	22
744	755	12.476	3	32
871	869	313.916	3	32
873	871	377.562	3	32
872	873	50.699	3	32
874	872	223.552	3	32
868	875	220.248	3	22
869	877	191.025	3	32
732	756	13.885	3	32
877	878	60.596	3	32
735	757	13.339	3	32
733	758	11.751	3	32
912	880	175.871	3	32
909	847	296.257	3	32
875	874	304.754	3	22
910	870	14.459	3	32
747	850	12.178	3	32
911	839	13.728	3	37
839	840	9.327	3	22
908	844	161.084	3	32
836	661	12.5	3	46
837	660	12.5	3	46
889	662	12.5	3	46
894	663	12.5	3	46
898	664	12.499	3	46
665	900	11.996	3	46
731	665	12.5	3	46
902	666	12.973	3	46
738	667	12.5	1	47
667	838	12.5	1	47
841	709	321.18	1	38
793	726	269.966	3	39
788	727	141.727	3	39
787	728	38.371	1	40
884	703	84.624	3	41
736	706	58.263	3	41
764	766	37.481	3	42
766	765	675.315	3	42
765	668	32.855	3	39
891	820	120.805	3	43
901	826	743.354	3	43
826	827	704.286	3	43
827	816	290.08	3	43
816	828	640.203	3	43
828	829	811.148	3	43
899	817	45.815	3	43
817	822	655.081	3	43
829	831	565.359	3	43
833	830	949.649	3	43
831	834	426.443	3	43
897	818	30.097	3	43
895	835	732.101	3	43
818	825	304.118	3	43
786	669	26.917	1	40
825	866	154.665	3	43
811	810	629.714	3	43
870	812	55.974	3	43
813	819	593.17	3	43
770	672	302.215	3	39
771	671	128.005	3	39
772	673	73.81	1	40
774	674	41.949	3	41
775	774	238.002	3	42
776	777	30.897	1	45
777	700	32.873	1	45
780	675	62.848	1	38
778	676	189.201	3	41
783	677	54.555	1	44
780	678	289.929	3	39
838	679	478.189	1	44
850	785	207.073	3	39
785	837	28.313	3	39
737	680	308.227	3	39
789	681	40.881	1	44
790	683	46.907	3	39
795	684	44.209	1	44
841	701	63.671	3	39
797	685	271.1	3	39
883	702	73.474	3	41
798	686	165.193	1	40
799	687	22.232	3	39
800	885	265.297	3	39
800	688	336.15	3	39
801	689	245.422	3	39
802	690	131.627	3	39
803	704	168.109	3	39
804	691	200.871	3	39
805	692	292.759	3	41
805	693	214.05	3	41
808	694	89.824	3	41
807	695	92.398	3	41
809	696	158.999	3	41
809	836	27.837	3	41
787	682	457.875	3	39
810	833	948.841	3	43
812	814	521.321	3	43
876	811	44.027	3	43
893	813	966.305	3	43
734	768	21.037	3	42
771	769	337.082	3	42
772	770	120.288	3	42
768	772	497.083	3	42
772	773	336.606	3	42
775	771	253.496	3	42
778	776	350.101	3	42
780	779	820.38	3	42
781	780	212.221	3	42
773	782	574.753	3	42
783	781	694.121	3	42
783	775	148.131	3	42
782	783	134.783	3	42
782	815	169.878	3	42
815	784	763.592	3	42
787	786	461.55	3	42
786	789	231.598	3	42
790	788	320.243	3	42
789	791	934.196	3	42
793	790	448.789	3	42
832	792	385.914	3	42
903	793	25.844	3	42
730	832	280.266	3	42
792	794	293.412	3	42
796	841	236.226	3	42
882	797	52.243	3	42
823	796	307.637	3	42
799	923	189.055	3	42
798	800	111.915	3	42
801	799	90.737	3	42
802	798	540.963	3	42
803	801	413.06	3	42
904	803	17.271	3	42
752	754	13.087	3	42
804	802	155.969	3	42
754	804	61.072	3	42
756	805	207.332	3	42
757	705	436.721	3	42
806	807	189.044	3	42
808	905	32.5	3	42
705	808	63.788	3	42
758	806	108.032	3	42
805	809	556.194	3	42
779	778	861.349	3	42
788	787	952.351	3	42
791	795	787.927	3	42
814	881	79.62	3	43
819	879	720.998	3	43
793	707	32.837	3	39
763	746	0	3	1
746	745	0	3	1
854	748	0	1	1
859	739	0	3	1
860	740	0	3	1
885	742	0	3	1
875	753	0	1	1
856	749	0	3	1
856	741	0	3	1
867	743	0	3	1
869	751	0	3	1
842	747	0	3	1
868	750	0	3	1
871	752	0	3	1
873	744	0	3	1
773	738	0	1	1
786	731	0	3	1
661	736	0	3	1
660	737	0	3	1
664	730	0	3	1
666	734	0	3	1
844	921	0	3	1
846	910	0	3	1
847	918	0	3	1
881	919	0	3	1
853	914	0	3	1
847	887	0	3	1
878	912	0	3	1
880	886	0	3	1
822	907	0	3	1
820	920	0	3	1
866	909	0	3	1
659	911	0	3	1
839	913	0	3	1
840	917	0	3	1
843	908	0	3	1
821	889	0	3	1
900	922	0	3	1
835	898	0	3	1
834	894	0	3	1
879	888	0	3	1
890	902	0	3	1
776	915	0	3	1
784	916	0	3	1
794	903	0	3	1
905	924	0	3	1
755	904	0	3	1
809	906	0	3	1
662	892	0	3	1
662	890	0	3	1
663	896	0	3	1
663	893	0	3	1
663	895	0	3	1
664	897	0	3	1
665	899	0	3	1
666	901	0	3	1
662	891	0	3	1
877	732	0	3	1
878	735	0	3	1
880	733	0	3	1
925	659	0	3	1
729	926	0	1	438
708	927	0	1	439
710	928	0	1	440
670	929	0	1	441
697	930	0	1	442
698	931	0	1	439
711	932	0	1	439
712	933	0	1	443
713	934	0	3	444
714	935	0	2	445
715	936	0	1	439
716	937	0	2	445
699	938	0	1	446
717	939	0	3	447
719	940	0	3	448
720	941	0	1	438
721	942	0	3	448
722	943	0	3	444
723	944	0	3	448
724	945	0	3	447
725	946	0	1	438
718	947	0	1	449
709	948	0	1	449
726	949	0	3	447
727	950	0	3	448
728	951	0	1	440
703	952	0	3	450
706	953	0	3	451
668	954	0	3	450
669	955	0	1	440
672	956	0	3	444
671	957	0	3	444
673	958	0	1	440
674	959	0	3	448
700	960	0	1	452
675	961	0	1	452
676	962	0	3	444
677	963	0	1	442
678	964	0	3	448
679	965	0	1	442
680	966	0	3	448
681	967	0	1	443
683	968	0	3	447
684	969	0	1	443
701	970	0	3	453
685	971	0	3	447
702	972	0	3	450
686	973	0	1	440
687	974	0	1	454
688	975	0	3	448
689	976	0	3	447
690	977	0	3	444
704	978	0	3	448
691	979	0	3	447
692	980	0	3	453
693	981	0	3	453
694	982	0	3	455
695	983	0	3	455
696	984	0	3	444
682	985	0	3	456
705	986	0	3	453
707	987	0	3	444
1090	1058	25.994	1	21
1090	1153	285.282	1	21
1181	1090	937.674	1	21
1248	1092	38.064	3	22
1092	1178	120.922	3	22
1074	1093	16.468	3	23
1174	1037	42.258	1	24
1175	1039	36.973	1	24
1096	1091	153.784	1	25
1177	1096	558.4	1	25
1096	999	20.258	1	26
1177	1026	37.479	1	25
1153	1177	360.665	1	25
1178	1027	30.421	1	27
1180	1040	27.536	1	27
1181	1041	39.715	1	21
1182	1042	26.074	3	22
1077	1181	461.911	1	21
1184	1043	29.182	2	28
1068	1212	12.5	3	23
1187	1044	46.779	1	29
1186	1045	29.025	2	28
1188	1028	41.46	1	24
1189	1188	130.832	3	23
1190	1046	30.822	3	30
1069	1213	12.5	3	23
1071	1189	81.944	3	23
1191	1190	126.574	3	30
1191	1048	30.169	3	30
1192	1049	34.785	1	31
1193	1191	171.756	3	30
1193	1050	30.399	3	30
1194	1051	29.581	3	23
1196	1089	155.863	3	32
1079	1193	168.252	3	30
1201	1052	35.295	3	32
1203	1053	30.076	3	32
1082	1054	339.084	1	26
1190	1047	321.665	1	33
1246	1150	12.5	3	22
1078	1211	12.12	3	34
1183	1185	186.19	3	35
1187	1183	577.319	3	23
1070	1152	13.823	3	35
1192	1187	279.715	3	23
1194	1192	178.841	3	23
1072	1194	115.104	3	23
1080	1196	167.932	3	32
1171	1172	109.84	3	32
1172	1088	455.693	3	32
1236	1171	198.377	3	32
1173	1174	193.753	3	32
1174	1175	1080.54	3	32
1247	1205	12.5	3	32
1178	1180	589.858	3	22
1180	1182	436.671	3	22
1243	1184	208.867	3	22
1184	1186	452.186	3	22
1186	1197	678.426	3	22
1073	1084	12.476	3	32
1200	1198	313.916	3	32
1202	1200	377.562	3	32
1201	1202	50.699	3	32
1203	1201	223.552	3	32
1197	1204	220.248	3	22
1198	1206	191.025	3	32
1061	1085	13.885	3	32
1206	1207	60.596	3	32
1064	1086	13.339	3	32
1062	1087	11.751	3	32
1241	1209	175.871	3	32
1238	1176	296.257	3	32
1204	1203	304.754	3	22
1239	1199	14.459	3	32
1076	1179	12.178	3	32
1240	1168	13.728	3	37
1168	1169	9.327	3	22
1237	1173	161.084	3	32
1165	990	12.5	3	46
1166	989	12.5	3	46
1218	991	12.5	3	46
1223	992	12.5	3	46
1227	993	12.499	3	46
994	1229	11.996	3	46
1060	994	12.5	3	46
1231	995	12.973	3	46
1067	996	12.5	1	47
996	1167	12.5	1	47
1170	1038	321.18	1	38
1122	1055	269.966	3	39
1117	1056	141.727	3	39
1116	1057	38.371	1	40
1213	1032	84.624	3	41
1065	1035	58.263	3	41
1093	1095	37.481	3	42
1095	1094	675.315	3	42
1094	997	32.855	3	39
1220	1149	120.805	3	43
1230	1155	743.354	3	43
1155	1156	704.286	3	43
1156	1145	290.08	3	43
1145	1157	640.203	3	43
1157	1158	811.148	3	43
1228	1146	45.815	3	43
1146	1151	655.081	3	43
1158	1160	565.359	3	43
1162	1159	949.649	3	43
1160	1163	426.443	3	43
1226	1147	30.097	3	43
1224	1164	732.101	3	43
1147	1154	304.118	3	43
1115	998	26.917	1	40
1154	1195	154.665	3	43
1140	1139	629.714	3	43
1199	1141	55.974	3	43
1142	1148	593.17	3	43
1099	1001	302.215	3	39
1100	1000	128.005	3	39
1101	1002	73.81	1	40
1103	1003	41.949	3	41
1104	1103	238.002	3	42
1105	1106	30.897	1	45
1106	1029	32.873	1	45
1109	1004	62.848	1	38
1107	1005	189.201	3	41
1112	1006	54.555	1	44
1109	1007	289.929	3	39
1167	1008	478.189	1	44
1179	1114	207.073	3	39
1114	1166	28.313	3	39
1066	1009	308.227	3	39
1118	1010	40.881	1	44
1119	1012	46.907	3	39
1124	1013	44.209	1	44
1170	1030	63.671	3	39
1126	1014	271.1	3	39
1212	1031	73.474	3	41
1127	1015	165.193	1	40
1128	1016	22.232	3	39
1129	1214	265.297	3	39
1129	1017	336.15	3	39
1130	1018	245.422	3	39
1131	1019	131.627	3	39
1132	1033	168.109	3	39
1133	1020	200.871	3	39
1134	1021	292.759	3	41
1134	1022	214.05	3	41
1137	1023	89.824	3	41
1136	1024	92.398	3	41
1138	1025	158.999	3	41
1138	1165	27.837	3	41
1116	1011	457.875	3	39
1139	1162	948.841	3	43
1141	1143	521.321	3	43
1205	1140	44.027	3	43
1222	1142	966.305	3	43
1063	1097	21.037	3	42
1100	1098	337.082	3	42
1101	1099	120.288	3	42
1097	1101	497.083	3	42
1101	1102	336.606	3	42
1104	1100	253.496	3	42
1107	1105	350.101	3	42
1109	1108	820.38	3	42
1110	1109	212.221	3	42
1102	1111	574.753	3	42
1112	1110	694.121	3	42
1112	1104	148.131	3	42
1111	1112	134.783	3	42
1111	1144	169.878	3	42
1144	1113	763.592	3	42
1116	1115	461.55	3	42
1115	1118	231.598	3	42
1119	1117	320.243	3	42
1118	1120	934.196	3	42
1122	1119	448.789	3	42
1161	1121	385.914	3	42
1232	1122	25.844	3	42
1059	1161	280.266	3	42
1121	1123	293.412	3	42
1125	1170	236.226	3	42
1211	1126	52.243	3	42
1152	1125	307.637	3	42
1128	1252	189.055	3	42
1127	1129	111.915	3	42
1130	1128	90.737	3	42
1131	1127	540.963	3	42
1132	1130	413.06	3	42
1233	1132	17.271	3	42
1081	1083	13.087	3	42
1133	1131	155.969	3	42
1083	1133	61.072	3	42
1085	1134	207.332	3	42
1086	1034	436.721	3	42
1135	1136	189.044	3	42
1137	1234	32.5	3	42
1034	1137	63.788	3	42
1087	1135	108.032	3	42
1134	1138	556.194	3	42
1108	1107	861.349	3	42
1117	1116	952.351	3	42
1120	1124	787.927	3	42
1143	1210	79.62	3	43
1148	1208	720.998	3	43
1122	1036	32.837	3	39
1092	1075	0	3	1
1075	1074	0	3	1
1183	1077	0	1	1
1188	1068	0	3	1
1189	1069	0	3	1
